date	groupes	genre	renouveau	sorts	origine	total
2014-11-29	SRC	F	anciens	Non soutenu	hemicycle	1
2014-11-29	SRC	F	anciens	Rejeté	hemicycle	3
2014-11-29	SRC	F	nouveaux	Adopté	hemicycle	39
2014-11-29	SRC	F	nouveaux	Non soutenu	hemicycle	2
2014-11-29	SRC	F	nouveaux	Rejeté	hemicycle	5
2014-11-29	SRC	F	nouveaux	Retiré	hemicycle	12
2014-11-29	SRC	F	nouveaux	Tombe	hemicycle	2
2014-11-29	SRC	H	anciens	Adopté	hemicycle	6
2014-11-29	SRC	H	anciens	Non soutenu	hemicycle	9
2014-11-29	SRC	H	anciens	Rejeté	hemicycle	2
2014-11-29	SRC	H	anciens	Retiré	hemicycle	7
2014-11-29	SRC	H	nouveaux	Adopté	hemicycle	10
2014-11-29	SRC	H	nouveaux	Non soutenu	hemicycle	7
2014-11-29	SRC	H	nouveaux	Rejeté	hemicycle	4
2014-11-29	SRC	H	nouveaux	Retiré	hemicycle	17
2014-11-29	UDI	H	anciens	Non soutenu	hemicycle	16
2014-11-29	UDI	H	anciens	Rejeté	hemicycle	9
2014-11-29	UMP	F	anciens	Non soutenu	hemicycle	11
2014-11-29	UMP	F	anciens	Rejeté	hemicycle	7
2014-11-29	UMP	F	anciens	Tombe	hemicycle	1
2014-11-29	UMP	F	nouveaux	Tombe	hemicycle	1
2014-11-29	UMP	H	anciens	Adopté	hemicycle	1
2014-11-29	UMP	H	anciens	Irrecevable	hemicycle	9
2014-11-29	UMP	H	anciens	Non soutenu	hemicycle	26
2014-11-29	UMP	H	anciens	Rejeté	hemicycle	33
2014-11-29	UMP	H	anciens	Retiré	hemicycle	1
2014-11-29	UMP	H	anciens	Tombe	hemicycle	2
2014-11-29	UMP	H	nouveaux	Non soutenu	hemicycle	10
2014-11-29	UMP	H	nouveaux	Rejeté	hemicycle	18
2014-11-29	UMP	H	nouveaux	Retiré	hemicycle	3
2014-11-29	UMP	H	nouveaux	Tombe	hemicycle	1
2014-12-01	ECOLO	F	nouveaux	Adopté	hemicycle	2
2014-12-01	ECOLO	F	nouveaux	Irrecevable	hemicycle	1
2014-12-01	ECOLO	F	nouveaux	Non soutenu	hemicycle	1
2014-12-01	ECOLO	F	nouveaux	Retiré	hemicycle	2
2014-12-01	ECOLO	H	nouveaux	Rejeté	commissions	6
2014-12-01	ECOLO	H	nouveaux	Tombe	hemicycle	1
2014-12-01	GDR	H	nouveaux	Irrecevable	hemicycle	1
2014-12-01	GDR	H	nouveaux	Non soutenu	hemicycle	9
2014-12-01	GDR	H	nouveaux	Rejeté	hemicycle	1
2014-12-01	NI	H	anciens	Irrecevable	hemicycle	1
2014-12-01	RRDP	F	nouveaux	Tombe	hemicycle	1
2014-12-01	RRDP	H	anciens	Adopté	hemicycle	1
2014-12-01	RRDP	H	nouveaux	Adopté	hemicycle	1
2014-12-01	RRDP	H	nouveaux	Rejeté	hemicycle	1
2014-12-01	RRDP	H	nouveaux	Retiré	hemicycle	1
2014-12-01	SRC	F	anciens	Irrecevable	hemicycle	1
2014-12-01	SRC	F	anciens	Non soutenu	commissions	1
2014-12-01	SRC	F	anciens	Non soutenu	hemicycle	1
2014-12-01	SRC	F	anciens	Rejeté	hemicycle	2
2014-12-01	SRC	F	nouveaux	Adopté	hemicycle	2
2014-12-01	SRC	F	nouveaux	Irrecevable	hemicycle	4
2014-12-01	SRC	H	anciens	Adopté	hemicycle	4
2014-12-01	SRC	H	anciens	Non soutenu	hemicycle	4
2014-12-01	SRC	H	anciens	Rejeté	hemicycle	1
2014-12-01	SRC	H	anciens	Retiré	hemicycle	4
2014-12-01	SRC	H	nouveaux	Adopté	hemicycle	8
2014-12-01	SRC	H	nouveaux	Irrecevable	hemicycle	3
2014-12-01	SRC	H	nouveaux	Non soutenu	commissions	3
2014-12-01	SRC	H	nouveaux	Non soutenu	hemicycle	4
2014-12-01	SRC	H	nouveaux	Rejeté	hemicycle	2
2014-12-01	SRC	H	nouveaux	Retiré	hemicycle	1
2014-12-01	UDI	H	anciens	Irrecevable	hemicycle	1
2014-12-01	UDI	H	anciens	Non soutenu	commissions	4
2014-12-01	UDI	H	anciens	Non soutenu	hemicycle	14
2014-12-01	UDI	H	anciens	Rejeté	commissions	10
2014-12-01	UDI	H	anciens	Rejeté	hemicycle	1
2014-12-01	UMP	F	anciens	Irrecevable	hemicycle	2
2014-12-01	UMP	F	anciens	Non soutenu	hemicycle	5
2014-12-01	UMP	F	anciens	Rejeté	commissions	1
2014-12-01	UMP	F	anciens	Rejeté	hemicycle	1
2014-12-01	UMP	H	anciens	Non soutenu	commissions	2
2014-12-01	UMP	H	anciens	Non soutenu	hemicycle	23
2014-12-01	UMP	H	anciens	Rejeté	commissions	3
2014-12-01	UMP	H	anciens	Rejeté	hemicycle	10
2014-12-01	UMP	H	anciens	Retiré	hemicycle	2
2014-12-01	UMP	H	anciens	Tombe	hemicycle	1
2014-12-01	UMP	H	nouveaux	Irrecevable	hemicycle	1
2014-12-01	UMP	H	nouveaux	Non soutenu	hemicycle	2
2014-12-01	UMP	H	nouveaux	Rejeté	hemicycle	6
2014-12-01	UMP	H	nouveaux	Retiré	hemicycle	4
2014-12-02	ECOLO	F	nouveaux	Tombe	hemicycle	2
2014-12-02	ECOLO	H	nouveaux	Adopté	hemicycle	1
2014-12-02	SRC	F	nouveaux	Adopté	hemicycle	3
2014-12-02	SRC	F	nouveaux	Irrecevable	hemicycle	1
2014-12-02	SRC	F	nouveaux	Retiré	hemicycle	1
2014-12-02	SRC	F	nouveaux	Tombe	hemicycle	2
2014-12-02	SRC	H	nouveaux	Adopté	commissions	6
2014-12-02	SRC	H	nouveaux	Adopté	hemicycle	1
2014-12-02	UDI	H	anciens	Non soutenu	commissions	1
2014-12-02	UMP	F	anciens	Irrecevable	commissions	1
2014-12-02	UMP	H	anciens	Irrecevable	hemicycle	1
2014-12-02	UMP	H	anciens	Tombe	hemicycle	25
2014-12-02	UMP	H	nouveaux	Rejeté	hemicycle	3
2014-12-03	ECOLO	H	nouveaux	Non soutenu	hemicycle	1
2014-12-03	ECOLO	H	nouveaux	Retiré	hemicycle	1
2014-12-03	SRC	H	nouveaux	Adopté	hemicycle	1
2014-12-03	SRC	H	nouveaux	Irrecevable	hemicycle	1
2014-12-03	UDI	H	anciens	Rejeté	hemicycle	1
2014-12-03	UDI	H	anciens	Tombe	hemicycle	3
2014-12-03	UMP	F	anciens	Retiré	hemicycle	1
2014-12-03	UMP	H	anciens	Non soutenu	hemicycle	1
2014-12-03	UMP	H	anciens	Rejeté	hemicycle	2
2014-12-03	UMP	H	anciens	Retiré	commissions	3
2014-12-03	UMP	H	anciens	Tombe	hemicycle	5
2014-12-03	UMP	H	nouveaux	Retiré	hemicycle	1
2014-12-04	SRC	H	nouveaux	Adopté	hemicycle	1
2014-12-04	UMP	F	anciens	Irrecevable	hemicycle	1
2014-12-04	UMP	F	nouveaux	Retiré	hemicycle	1
2014-12-04	UMP	H	anciens	Retiré	hemicycle	6
2014-12-04	UMP	H	anciens	Tombe	hemicycle	1
2014-12-04	UMP	H	nouveaux	Retiré	hemicycle	1
2014-12-05	ECOLO	F	nouveaux	Adopté	commissions	3
2014-12-05	ECOLO	F	nouveaux	Rejeté	commissions	3
2014-12-05	ECOLO	F	nouveaux	Retiré	commissions	6
2014-12-05	ECOLO	H	nouveaux	Rejeté	hemicycle	2
2014-12-05	ECOLO	H	nouveaux	Retiré	hemicycle	1
2014-12-05	GDR	F	anciens	Adopté	commissions	2
2014-12-05	GDR	F	anciens	Irrecevable	commissions	1
2014-12-05	GDR	F	anciens	Rejeté	commissions	1
2014-12-05	GDR	F	anciens	Retiré	commissions	10
2014-12-05	NI	F	nouveaux	Non soutenu	hemicycle	1
2014-12-05	RRDP	F	nouveaux	Rejeté	hemicycle	1
2014-12-05	RRDP	H	nouveaux	Rejeté	hemicycle	1
2014-12-05	SRC	F	anciens	Non soutenu	hemicycle	1
2014-12-05	SRC	F	anciens	Retiré	hemicycle	4
2014-12-05	SRC	H	anciens	Adopté	hemicycle	1
2014-12-05	SRC	H	anciens	Rejeté	hemicycle	1
2014-12-05	SRC	H	nouveaux	Adopté	commissions	4
2014-12-05	SRC	H	nouveaux	Rejeté	hemicycle	1
2014-12-05	SRC	H	nouveaux	Retiré	hemicycle	1
2014-12-05	UDI	H	anciens	Non soutenu	hemicycle	1
2014-12-05	UDI	H	anciens	Rejeté	hemicycle	2
2014-12-05	UDI	H	nouveaux	Retiré	commissions	4
2014-12-05	UDI	H	nouveaux	Tombe	commissions	1
2014-12-05	UMP	F	anciens	Rejeté	hemicycle	2
2014-12-05	UMP	F	anciens	Retiré	hemicycle	4
2014-12-05	UMP	F	nouveaux	Irrecevable	hemicycle	1
2014-12-05	UMP	F	nouveaux	Non soutenu	hemicycle	5
2014-12-05	UMP	F	nouveaux	Rejeté	hemicycle	1
2014-12-05	UMP	H	anciens	Adopté	commissions	3
2014-12-05	UMP	H	anciens	Irrecevable	hemicycle	3
2014-12-05	UMP	H	anciens	Non soutenu	hemicycle	5
2014-12-05	UMP	H	anciens	Rejeté	hemicycle	29
2014-12-05	UMP	H	anciens	Retiré	commissions	3
2014-12-05	UMP	H	anciens	Retiré	hemicycle	5
2014-12-05	UMP	H	anciens	Tombe	commissions	1
2014-12-05	UMP	H	nouveaux	Irrecevable	hemicycle	3
2014-12-05	UMP	H	nouveaux	Non soutenu	hemicycle	2
2014-12-05	UMP	H	nouveaux	Rejeté	hemicycle	12
2014-12-06	ECOLO	H	nouveaux	Non soutenu	hemicycle	2
2014-12-06	ECOLO	H	nouveaux	Rejeté	hemicycle	7
2014-12-06	ECOLO	H	nouveaux	Retiré	hemicycle	3
2014-12-06	GDR	H	nouveaux	Retiré	hemicycle	2
2014-12-06	RRDP	H	nouveaux	Adopté	hemicycle	1
2014-12-06	RRDP	H	nouveaux	Non soutenu	hemicycle	1
2014-12-06	RRDP	H	nouveaux	Rejeté	hemicycle	3
2014-12-06	SRC	F	anciens	Adopté	hemicycle	10
2014-12-06	SRC	F	anciens	Retiré	hemicycle	2
2014-12-06	SRC	F	nouveaux	Adopté	hemicycle	3
2014-12-06	SRC	F	nouveaux	Retiré	hemicycle	3
2014-12-06	SRC	H	nouveaux	Adopté	hemicycle	2
2014-12-06	SRC	H	nouveaux	Non soutenu	hemicycle	1
2014-12-06	SRC	H	nouveaux	Rejeté	hemicycle	3
2014-12-06	SRC	H	nouveaux	Retiré	hemicycle	3
2014-12-06	UDI	H	anciens	Non soutenu	hemicycle	5
2014-12-06	UDI	H	anciens	Rejeté	hemicycle	10
2014-12-06	UDI	H	anciens	Retiré	hemicycle	3
2014-12-06	UMP	F	anciens	Non soutenu	hemicycle	1
2014-12-06	UMP	F	nouveaux	Non soutenu	hemicycle	7
2014-12-06	UMP	F	nouveaux	Rejeté	hemicycle	2
2014-12-06	UMP	H	anciens	Non soutenu	hemicycle	16
2014-12-06	UMP	H	anciens	Rejeté	hemicycle	44
2014-12-06	UMP	H	nouveaux	Rejeté	hemicycle	21
2014-12-08	ECOLO	H	nouveaux	Adopté	hemicycle	6
2014-12-08	ECOLO	H	nouveaux	Rejeté	hemicycle	9
2014-12-08	ECOLO	H	nouveaux	Retiré	hemicycle	15
2014-12-08	ECOLO	H	nouveaux	Tombe	hemicycle	1
2014-12-08	GDR	H	anciens	Adopté	hemicycle	1
2014-12-08	GDR	H	anciens	Rejeté	hemicycle	10
2014-12-08	GDR	H	anciens	Retiré	hemicycle	5
2014-12-08	GDR	H	nouveaux	Non soutenu	hemicycle	5
2014-12-08	NI	F	nouveaux	Non soutenu	hemicycle	2
2014-12-08	NI	F	nouveaux	Rejeté	hemicycle	2
2014-12-08	NI	H	nouveaux	Non soutenu	hemicycle	2
2014-12-08	RRDP	F	nouveaux	Irrecevable	hemicycle	1
2014-12-08	RRDP	F	nouveaux	Rejeté	hemicycle	2
2014-12-08	RRDP	F	nouveaux	Retiré	hemicycle	4
2014-12-08	SRC	F	anciens	Adopté	hemicycle	32
2014-12-08	SRC	F	anciens	Rejeté	hemicycle	1
2014-12-08	SRC	F	anciens	Retiré	hemicycle	3
2014-12-08	SRC	F	nouveaux	Adopté	hemicycle	5
2014-12-08	SRC	F	nouveaux	Non soutenu	hemicycle	1
2014-12-08	SRC	F	nouveaux	Rejeté	hemicycle	1
2014-12-08	SRC	F	nouveaux	Retiré	hemicycle	11
2014-12-08	SRC	F	nouveaux	Tombe	hemicycle	1
2014-12-08	SRC	H	anciens	Adopté	hemicycle	1
2014-12-08	SRC	H	nouveaux	Adopté	commissions	1
2014-12-08	SRC	H	nouveaux	Adopté	hemicycle	5
2014-12-08	SRC	H	nouveaux	Non soutenu	hemicycle	2
2014-12-08	SRC	H	nouveaux	Rejeté	hemicycle	9
2014-12-08	SRC	H	nouveaux	Retiré	hemicycle	8
2014-12-08	SRC	H	nouveaux	Tombe	hemicycle	4
2014-12-08	UDI	H	anciens	Adopté	hemicycle	1
2014-12-08	UDI	H	anciens	Irrecevable	hemicycle	1
2014-12-08	UDI	H	anciens	Non soutenu	hemicycle	4
2014-12-08	UDI	H	anciens	Rejeté	hemicycle	8
2014-12-08	UDI	H	anciens	Retiré	hemicycle	11
2014-12-08	UMP	H	anciens	Adopté	hemicycle	1
2014-12-08	UMP	H	anciens	Non soutenu	hemicycle	24
2014-12-08	UMP	H	anciens	Rejeté	hemicycle	17
2014-12-08	UMP	H	anciens	Retiré	hemicycle	4
2014-12-08	UMP	H	anciens	Tombe	hemicycle	1
2014-12-09	ECOLO	H	nouveaux	Adopté	hemicycle	2
2014-12-09	ECOLO	H	nouveaux	Irrecevable	hemicycle	1
2014-12-09	ECOLO	H	nouveaux	Non soutenu	hemicycle	5
2014-12-09	ECOLO	H	nouveaux	Rejeté	hemicycle	4
2014-12-09	ECOLO	H	nouveaux	Retiré	hemicycle	7
2014-12-09	ECOLO	H	nouveaux	Tombe	hemicycle	3
2014-12-09	GDR	H	anciens	Adopté	hemicycle	3
2014-12-09	GDR	H	anciens	Rejeté	hemicycle	7
2014-12-09	GDR	H	anciens	Retiré	hemicycle	5
2014-12-09	GDR	H	anciens	Tombe	hemicycle	1
2014-12-09	GDR	H	nouveaux	Non soutenu	hemicycle	1
2014-12-09	NI	F	nouveaux	Non soutenu	hemicycle	4
2014-12-09	NI	H	nouveaux	Non soutenu	hemicycle	4
2014-12-09	RRDP	F	nouveaux	Adopté	hemicycle	1
2014-12-09	RRDP	F	nouveaux	Irrecevable	hemicycle	3
2014-12-09	RRDP	F	nouveaux	Non soutenu	hemicycle	1
2014-12-09	RRDP	F	nouveaux	Rejeté	hemicycle	1
2014-12-09	RRDP	F	nouveaux	Retiré	hemicycle	3
2014-12-09	RRDP	F	nouveaux	Tombe	hemicycle	1
2014-12-09	SRC	F	anciens	Adopté	hemicycle	14
2014-12-09	SRC	F	anciens	Irrecevable	hemicycle	4
2014-12-09	SRC	F	anciens	Retiré	hemicycle	5
2014-12-09	SRC	F	nouveaux	Adopté	hemicycle	5
2014-12-09	SRC	F	nouveaux	Irrecevable	hemicycle	1
2014-12-09	SRC	F	nouveaux	Rejeté	hemicycle	2
2014-12-09	SRC	F	nouveaux	Retiré	hemicycle	13
2014-12-09	SRC	H	anciens	Adopté	commissions	37
2014-12-09	SRC	H	anciens	Adopté	hemicycle	1
2014-12-09	SRC	H	anciens	Irrecevable	hemicycle	3
2014-12-09	SRC	H	anciens	Tombe	commissions	1
2014-12-09	SRC	H	nouveaux	Adopté	hemicycle	1
2014-12-09	SRC	H	nouveaux	Non soutenu	hemicycle	1
2014-12-09	SRC	H	nouveaux	Rejeté	hemicycle	9
2014-12-09	SRC	H	nouveaux	Retiré	hemicycle	9
2014-12-09	UDI	H	anciens	Irrecevable	hemicycle	2
2014-12-09	UDI	H	anciens	Non soutenu	hemicycle	2
2014-12-09	UDI	H	anciens	Rejeté	hemicycle	3
2014-12-09	UDI	H	anciens	Retiré	hemicycle	6
2014-12-09	UDI	H	anciens	Tombe	hemicycle	1
2014-12-09	UMP	H	anciens	Adopté	hemicycle	1
2014-12-09	UMP	H	anciens	Irrecevable	hemicycle	2
2014-12-09	UMP	H	anciens	Non soutenu	hemicycle	17
2014-12-09	UMP	H	anciens	Rejeté	hemicycle	11
2014-12-09	UMP	H	anciens	Retiré	hemicycle	1
2014-12-10	ECOLO	H	nouveaux	Adopté	hemicycle	1
2014-12-10	ECOLO	H	nouveaux	Non soutenu	hemicycle	2
2014-12-10	ECOLO	H	nouveaux	Rejeté	hemicycle	1
2014-12-10	ECOLO	H	nouveaux	Retiré	hemicycle	1
2014-12-10	SRC	F	nouveaux	Irrecevable	commissions	1
2014-12-10	SRC	F	nouveaux	Irrecevable	hemicycle	1
2014-12-10	SRC	F	nouveaux	Rejeté	hemicycle	1
2014-12-10	SRC	F	nouveaux	Retiré	hemicycle	1
2014-12-10	SRC	H	nouveaux	Adopté	hemicycle	1
2014-12-10	SRC	H	nouveaux	Irrecevable	hemicycle	3
2014-12-10	SRC	H	nouveaux	Rejeté	hemicycle	1
2014-12-10	SRC	H	nouveaux	Retiré	hemicycle	3
2014-12-10	UDI	H	anciens	Non soutenu	hemicycle	2
2014-12-10	UMP	F	anciens	Non soutenu	hemicycle	2
2014-12-10	UMP	F	anciens	Rejeté	hemicycle	1
2014-12-10	UMP	F	anciens	Retiré	hemicycle	2
2014-12-10	UMP	H	anciens	Irrecevable	hemicycle	2
2014-12-10	UMP	H	anciens	Non soutenu	hemicycle	1
2014-12-10	UMP	H	anciens	Retiré	hemicycle	1
2014-12-11	ECOLO	F	nouveaux	Adopté	commissions	2
2014-12-11	ECOLO	F	nouveaux	Irrecevable	commissions	1
2014-12-11	ECOLO	F	nouveaux	Non soutenu	hemicycle	1
2014-12-11	ECOLO	F	nouveaux	Retiré	commissions	3
2014-12-11	ECOLO	F	nouveaux	Tombe	hemicycle	1
2014-12-11	ECOLO	H	nouveaux	Adopté	commissions	2
2014-12-11	ECOLO	H	nouveaux	Adopté	hemicycle	1
2014-12-11	ECOLO	H	nouveaux	Non soutenu	hemicycle	5
2014-12-11	ECOLO	H	nouveaux	Retiré	commissions	2
2014-12-11	ECOLO	H	nouveaux	Retiré	hemicycle	3
2014-12-11	ECOLO	H	nouveaux	Tombe	hemicycle	2
2014-12-11	RRDP	H	anciens	Adopté	commissions	1
2014-12-11	RRDP	H	anciens	Irrecevable	commissions	1
2014-12-11	RRDP	H	anciens	Retiré	commissions	1
2014-12-11	RRDP	H	anciens	Tombe	commissions	6
2014-12-11	SRC	F	anciens	Adopté	hemicycle	1
2014-12-11	SRC	F	nouveaux	Adopté	commissions	82
2014-12-11	SRC	F	nouveaux	Non soutenu	hemicycle	1
2014-12-11	SRC	F	nouveaux	Rejeté	commissions	1
2014-12-11	SRC	F	nouveaux	Retiré	commissions	6
2014-12-11	SRC	F	nouveaux	Retiré	hemicycle	12
2014-12-11	SRC	F	nouveaux	Tombe	hemicycle	2
2014-12-11	SRC	H	anciens	Adopté	commissions	5
2014-12-11	SRC	H	anciens	Adopté	hemicycle	8
2014-12-11	SRC	H	anciens	Irrecevable	hemicycle	1
2014-12-11	SRC	H	anciens	Non soutenu	commissions	1
2014-12-11	SRC	H	anciens	Rejeté	commissions	1
2014-12-11	SRC	H	anciens	Rejeté	hemicycle	6
2014-12-11	SRC	H	anciens	Retiré	commissions	4
2014-12-11	SRC	H	anciens	Retiré	hemicycle	8
2014-12-11	SRC	H	anciens	Tombe	hemicycle	3
2014-12-11	SRC	H	nouveaux	Adopté	hemicycle	1
2014-12-11	SRC	H	nouveaux	Irrecevable	commissions	1
2014-12-11	SRC	H	nouveaux	Irrecevable	hemicycle	3
2014-12-11	SRC	H	nouveaux	Non soutenu	hemicycle	5
2014-12-11	SRC	H	nouveaux	Rejeté	hemicycle	2
2014-12-11	SRC	H	nouveaux	Retiré	hemicycle	4
2014-12-11	SRC	H	nouveaux	Tombe	commissions	5
2014-12-11	SRC	H	nouveaux	Tombe	hemicycle	5
2014-12-11	UDI	F	nouveaux	Tombe	hemicycle	2
2014-12-11	UDI	H	anciens	Non soutenu	commissions	7
2014-12-11	UDI	H	anciens	Non soutenu	hemicycle	12
2014-12-11	UDI	H	anciens	Rejeté	hemicycle	2
2014-12-11	UDI	H	anciens	Tombe	commissions	1
2014-12-11	UDI	H	anciens	Tombe	hemicycle	1
2014-12-11	UMP	F	anciens	Non soutenu	hemicycle	2
2014-12-11	UMP	F	anciens	Rejeté	hemicycle	1
2014-12-11	UMP	F	anciens	Tombe	hemicycle	2
2014-12-11	UMP	H	anciens	Non soutenu	commissions	1
2014-12-11	UMP	H	anciens	Non soutenu	hemicycle	8
2014-12-11	UMP	H	anciens	Rejeté	hemicycle	1
2014-12-11	UMP	H	anciens	Tombe	commissions	1
2014-12-11	UMP	H	anciens	Tombe	hemicycle	2
2014-12-12	RRDP	F	nouveaux	Adopté	hemicycle	10
2014-12-12	RRDP	F	nouveaux	Rejeté	hemicycle	4
2014-12-12	RRDP	H	anciens	Adopté	hemicycle	1
2014-12-12	RRDP	H	anciens	Tombe	hemicycle	6
2014-12-12	RRDP	H	nouveaux	Rejeté	hemicycle	1
2014-12-12	RRDP	H	nouveaux	Retiré	hemicycle	1
2014-12-12	SRC	F	nouveaux	Adopté	hemicycle	58
2014-12-12	SRC	F	nouveaux	Rejeté	hemicycle	2
2014-12-12	SRC	F	nouveaux	Retiré	hemicycle	12
2014-12-12	SRC	F	nouveaux	Tombe	hemicycle	1
2014-12-12	SRC	H	anciens	Irrecevable	hemicycle	1
2014-12-12	SRC	H	nouveaux	Tombe	hemicycle	2
2014-12-12	UDI	H	anciens	Retiré	hemicycle	1
2014-12-12	UMP	H	anciens	Rejeté	hemicycle	2
2014-12-15	ECOLO	F	nouveaux	Adopté	commissions	2
2014-12-15	ECOLO	F	nouveaux	Irrecevable	hemicycle	1
2014-12-15	ECOLO	H	nouveaux	Non soutenu	commissions	1
2014-12-15	ECOLO	H	nouveaux	Rejeté	commissions	2
2014-12-15	ECOLO	H	nouveaux	Retiré	hemicycle	2
2014-12-15	SRC	F	nouveaux	Adopté	commissions	22
2014-12-15	SRC	F	nouveaux	Adopté	hemicycle	7
2014-12-15	SRC	F	nouveaux	Retiré	hemicycle	6
2014-12-15	SRC	H	anciens	Adopté	commissions	1
2014-12-15	SRC	H	anciens	Irrecevable	hemicycle	2
2014-12-15	SRC	H	anciens	Retiré	commissions	2
2014-12-15	SRC	H	anciens	Tombe	commissions	1
2014-12-15	SRC	H	nouveaux	Irrecevable	hemicycle	1
2014-12-15	UDI	H	anciens	Rejeté	hemicycle	4
2014-12-15	UDI	H	anciens	Retiré	hemicycle	6
2014-12-16	ECOLO	F	nouveaux	Non soutenu	hemicycle	1
2014-12-16	ECOLO	F	nouveaux	Rejeté	hemicycle	7
2014-12-16	ECOLO	F	nouveaux	Retiré	hemicycle	2
2014-12-16	ECOLO	H	nouveaux	Irrecevable	commissions	2
2014-12-16	ECOLO	H	nouveaux	Rejeté	hemicycle	3
2014-12-16	ECOLO	H	nouveaux	Retiré	hemicycle	1
2014-12-16	ECOLO	H	nouveaux	Tombe	hemicycle	1
2014-12-16	GDR	F	anciens	Rejeté	hemicycle	5
2014-12-16	GDR	F	anciens	Retiré	hemicycle	2
2014-12-16	NI	F	nouveaux	Irrecevable	hemicycle	1
2014-12-16	SRC	F	anciens	Adopté	hemicycle	3
2014-12-16	SRC	F	nouveaux	Adopté	hemicycle	24
2014-12-16	SRC	F	nouveaux	Rejeté	hemicycle	3
2014-12-16	SRC	F	nouveaux	Retiré	hemicycle	7
2014-12-16	SRC	H	anciens	Adopté	hemicycle	4
2014-12-16	SRC	H	anciens	Retiré	hemicycle	9
2014-12-16	SRC	H	anciens	Tombe	hemicycle	2
2014-12-16	SRC	H	nouveaux	Adopté	hemicycle	3
2014-12-16	SRC	H	nouveaux	Non soutenu	hemicycle	1
2014-12-16	SRC	H	nouveaux	Rejeté	hemicycle	5
2014-12-16	UDI	H	anciens	Non soutenu	hemicycle	4
2014-12-16	UDI	H	anciens	Rejeté	hemicycle	2
2014-12-16	UDI	H	anciens	Tombe	hemicycle	1
2014-12-16	UDI	H	nouveaux	Rejeté	hemicycle	1
2014-12-16	UMP	H	anciens	Indéfini	commissions	1
2014-12-16	UMP	H	anciens	Irrecevable	commissions	4
2014-12-16	UMP	H	anciens	Rejeté	hemicycle	5
2014-12-16	UMP	H	anciens	Retiré	hemicycle	1
2014-12-16	UMP	H	nouveaux	Indéfini	commissions	1
2014-12-16	UMP	H	nouveaux	Irrecevable	hemicycle	1
2014-12-17	NI	H	nouveaux	Non soutenu	hemicycle	2
2014-12-17	UMP	F	anciens	Rejeté	hemicycle	1
2014-12-17	UMP	H	anciens	Rejeté	hemicycle	2
2014-12-17	UMP	H	nouveaux	Rejeté	hemicycle	1
2014-12-17	UMP	H	nouveaux	Retiré	hemicycle	1
2014-12-31	SRC	H	nouveaux	Retiré	commissions	3
2015-01-05	ECOLO	F	nouveaux	Irrecevable	hemicycle	1
2015-01-05	GDR	H	anciens	Irrecevable	hemicycle	2
2015-01-05	NI	H	nouveaux	Irrecevable	hemicycle	3
2015-01-05	RRDP	H	nouveaux	Irrecevable	hemicycle	1
2015-01-05	SRC	F	nouveaux	Irrecevable	hemicycle	1
2015-01-05	SRC	H	anciens	Irrecevable	commissions	3
2015-01-05	SRC	H	anciens	Irrecevable	hemicycle	12
2015-01-05	UDI	H	anciens	Irrecevable	commissions	2
2015-01-05	UDI	H	anciens	Irrecevable	hemicycle	2
2015-01-05	UMP	F	anciens	Irrecevable	hemicycle	1
2015-01-05	UMP	F	nouveaux	Irrecevable	hemicycle	1
2015-01-05	UMP	H	anciens	Irrecevable	commissions	2
2015-01-05	UMP	H	anciens	Irrecevable	hemicycle	27
2015-01-05	UMP	H	nouveaux	Irrecevable	commissions	2
2015-01-05	UMP	H	nouveaux	Irrecevable	hemicycle	8
2015-01-06	UMP	H	anciens	Irrecevable	commissions	4
2015-01-06	UMP	H	anciens	Retiré	commissions	5
2015-01-07	UMP	F	anciens	Retiré	commissions	1
2015-01-07	UMP	H	nouveaux	Irrecevable	commissions	1
2015-01-07	UMP	H	nouveaux	Retiré	commissions	2
2015-01-08	ECOLO	H	nouveaux	Retiré	commissions	1
2015-01-08	SRC	F	nouveaux	Irrecevable	commissions	3
2015-01-08	SRC	F	nouveaux	Retiré	commissions	2
2015-01-08	SRC	H	anciens	Irrecevable	commissions	1
2015-01-08	SRC	H	anciens	Retiré	commissions	1
2015-01-08	SRC	H	nouveaux	Irrecevable	commissions	3
2015-01-08	SRC	H	nouveaux	Retiré	commissions	6
2015-01-08	UDI	H	anciens	Irrecevable	commissions	3
2015-01-08	UDI	H	anciens	Retiré	commissions	10
2015-01-08	UDI	H	nouveaux	Irrecevable	commissions	1
2015-01-08	UDI	H	nouveaux	Retiré	commissions	2
2015-01-08	UMP	F	anciens	Irrecevable	commissions	1
2015-01-08	UMP	F	anciens	Retiré	commissions	3
2015-01-08	UMP	H	anciens	Irrecevable	commissions	7
2015-01-08	UMP	H	anciens	Retiré	commissions	2
2015-01-08	UMP	H	nouveaux	Retiré	commissions	3
2015-01-09	SRC	H	nouveaux	Retiré	commissions	2
2015-01-10	SRC	H	nouveaux	Retiré	commissions	4
2015-01-10	UMP	H	anciens	Irrecevable	commissions	1
2015-01-11	ECOLO	F	nouveaux	Rejeté	commissions	1
2015-01-11	ECOLO	F	nouveaux	Retiré	commissions	1
2015-01-11	ECOLO	F	nouveaux	Tombe	commissions	3
2015-01-11	ECOLO	H	nouveaux	Adopté	commissions	1
2015-01-11	ECOLO	H	nouveaux	Rejeté	commissions	4
2015-01-11	ECOLO	H	nouveaux	Retiré	commissions	1
