date	groupes	genre	renouveau	typeprop	discute	total
2016-07-04	RRDP	H	nouveaux	résolution européenne	attente	1
2016-07-04	SER	H	nouveaux	résolution européenne	attente	2
2016-07-05	LR	F	anciens	création d'une commission d'enquête	attente	1
2016-07-06	LR	H	anciens	loi constitutionnelle	attente	1
2016-07-07	NI	H	nouveaux	loi	attente	1
2016-07-11	GDR	H	anciens	loi	attente	1
2016-07-11	LR	H	anciens	loi	attente	3
2016-07-11	LR	H	nouveaux	loi	attente	3
2016-07-11	UDI	H	anciens	création d'une commission d'enquête	attente	1
2016-07-13	LR	H	nouveaux	loi	attente	2
2016-07-13	NI	H	nouveaux	loi	attente	1
2016-07-13	RRDP	H	nouveaux	loi	attente	1
2016-07-13	SER	H	anciens	loi	discute	1
2016-07-15	LR	H	anciens	loi	attente	1
2016-07-18	LR	F	nouveaux	loi	attente	1
2016-07-18	LR	H	anciens	loi	attente	1
2016-07-20	LR	H	anciens	loi	attente	2
2016-07-22	LR	H	anciens	loi	attente	2
2016-07-22	LR	H	nouveaux	loi	attente	4
2016-07-22	NI	H	nouveaux	loi	attente	1
2016-07-26	LR	H	anciens	loi	attente	1
2016-07-27	LR	H	anciens	loi	attente	1
2016-07-27	LR	H	nouveaux	loi	attente	1
2016-07-29	LR	H	anciens	loi	attente	4
2016-07-29	LR	H	nouveaux	loi	attente	1
2016-07-29	NI	F	nouveaux	résolution	attente	1
2016-08-01	LR	F	nouveaux	loi constitutionnelle	attente	1
2016-08-01	LR	H	nouveaux	résolution	attente	1
2016-08-09	LR	H	anciens	loi	discute	1
2016-08-26	NI	F	nouveaux	création d'une commission d'enquête	attente	1
2016-08-29	LR	H	anciens	loi organique	attente	1
2016-08-31	LR	H	anciens	loi	attente	6
2016-08-31	LR	H	nouveaux	loi	attente	1
2016-08-31	NI	H	nouveaux	loi	attente	3
2016-08-31	SER	H	nouveaux	loi	attente	1
2016-09-09	LR	H	nouveaux	loi	attente	1
2016-09-12	LR	F	anciens	loi	discute	1
2016-09-12	LR	H	anciens	loi	attente	1
2016-09-12	LR	H	anciens	loi	discute	1
2016-09-12	NI	H	nouveaux	loi	attente	2
2016-09-12	UDI	H	anciens	loi	discute	1
2016-09-13	LR	H	anciens	loi	attente	1
2016-09-21	RRDP	H	nouveaux	loi constitutionnelle	attente	4
2016-09-21	UDI	H	nouveaux	règlement de l'Assemblée nationale	attente	1
2016-09-27	LR	H	anciens	résolution européenne	attente	1
2016-09-27	UDI	H	nouveaux	loi constitutionnelle	attente	1
2016-09-28	SER	H	anciens	loi	attente	1
2016-09-28	SER	H	anciens	loi	discute	1
2016-09-29	GDR	H	anciens	création d'une commission d'enquête	attente	1
2016-10-05	RRDP	H	nouveaux	résolution européenne	attente	1
2016-10-07	LR	H	nouveaux	création d'une commission d'enquête	attente	1
2016-10-07	LR	H	nouveaux	résolution	attente	1
2016-10-11	NI	H	nouveaux	loi	attente	1
2016-10-12	UDI	H	anciens	loi	attente	1
2016-10-14	GDR	H	anciens	loi	attente	1
2016-10-14	LR	F	anciens	loi	attente	2
2016-10-14	LR	F	nouveaux	loi	attente	3
2016-10-14	LR	H	anciens	loi	attente	6
2016-10-14	NI	H	nouveaux	loi	attente	2
2016-10-14	SER	H	anciens	loi	discute	1
2016-10-17	LR	H	anciens	loi	attente	5
2016-10-17	SER	F	nouveaux	loi	attente	1
2016-10-17	SER	H	nouveaux	résolution européenne	attente	1
2016-10-17	UDI	H	anciens	loi	discute	1
2016-10-18	SER	H	anciens	loi	discute	1
2016-10-19	UDI	H	anciens	loi	attente	1
2016-10-19	UDI	H	anciens	loi	discute	1
2016-10-20	LR	F	anciens	loi	attente	1
2016-10-20	LR	H	anciens	loi	attente	1
2016-10-20	LR	H	nouveaux	création d'une commission d'enquête	attente	1
2016-10-20	LR	H	nouveaux	loi	attente	2
2016-10-20	RRDP	H	nouveaux	loi constitutionnelle	attente	1
2016-10-21	SER	F	anciens	résolution européenne	attente	1
2016-10-24	LR	F	anciens	création d'une commission d'enquête	attente	1
2016-10-25	GDR	F	anciens	loi	attente	1
2016-10-25	GDR	H	nouveaux	loi	attente	1
2016-10-25	LR	H	anciens	loi	attente	2
2016-10-25	LR	H	anciens	résolution	discute	1
2016-10-25	LR	H	nouveaux	loi	attente	1
2016-10-25	NI	F	nouveaux	création d'une commission d'enquête	attente	1
2016-10-25	UDI	H	anciens	loi	attente	1
2016-10-28	SER	H	nouveaux	loi organique	attente	1
2016-10-31	LR	F	nouveaux	loi	attente	1
2016-10-31	LR	H	anciens	loi	attente	2
2016-10-31	LR	H	nouveaux	loi	discute	1
2016-10-31	SER	H	nouveaux	loi	attente	1
2016-11-04	LR	F	anciens	loi	attente	3
2016-11-04	UDI	H	anciens	loi	attente	1
2016-11-07	LR	H	nouveaux	loi	attente	1
2016-11-09	LR	H	anciens	loi	attente	1
2016-11-09	LR	H	nouveaux	loi	attente	2
2016-11-10	LR	H	anciens	résolution	attente	1
2016-11-14	LR	H	anciens	loi organique	attente	1
2016-11-15	LR	H	anciens	loi	attente	3
2016-11-15	RRDP	H	nouveaux	loi	discute	1
2016-11-15	SER	F	nouveaux	loi	attente	1
2016-11-17	LR	H	anciens	loi	attente	1
2016-11-18	LR	H	nouveaux	loi	attente	1
2016-11-18	SER	H	nouveaux	loi	attente	1
2016-11-21	LR	H	anciens	loi	attente	4
2016-11-21	LR	H	nouveaux	loi	attente	2
2016-11-21	NI	H	nouveaux	loi	attente	2
2016-11-22	LR	H	anciens	résolution	attente	1
2016-11-22	SER	H	anciens	loi	attente	1
2016-11-23	GDR	H	anciens	création d'une commission d'enquête	attente	1
2016-11-23	SER	H	anciens	loi	discute	1
2016-11-28	LR	F	anciens	loi	attente	1
2016-11-28	LR	H	anciens	loi	attente	1
2016-11-30	LR	F	nouveaux	loi	attente	1
2016-11-30	SER	H	anciens	loi	attente	1
2016-11-30	SER	H	anciens	résolution	attente	1
2016-12-02	SER	H	nouveaux	résolution européenne	attente	1
2016-12-02	UDI	H	anciens	résolution européenne	attente	1
2016-12-05	SER	F	anciens	résolution européenne	attente	1
2016-12-05	SER	H	nouveaux	résolution européenne	attente	1
2016-12-06	LR	H	nouveaux	loi	attente	2
2016-12-06	RRDP	H	nouveaux	loi	attente	1
2016-12-07	LR	F	nouveaux	loi	attente	1
2016-12-09	LR	F	nouveaux	résolution européenne	attente	1
2016-12-09	LR	H	nouveaux	création d'une commission d'enquête	attente	1
2016-12-09	SER	H	anciens	résolution européenne	attente	1
2016-12-09	SER	H	nouveaux	résolution européenne	attente	1
2016-12-12	LR	H	nouveaux	résolution	attente	1
2016-12-12	SER	F	nouveaux	loi organique	discute	1
2016-12-12	SER	H	anciens	loi	attente	1
2016-12-12	SER	H	anciens	loi organique	discute	1
2016-12-14	LR	H	anciens	loi	attente	1
2016-12-14	NI	F	nouveaux	loi	attente	1
2016-12-14	NI	H	nouveaux	loi	attente	1
2016-12-14	SER	H	anciens	loi	discute	1
2016-12-15	LR	H	anciens	loi	attente	1
2016-12-15	LR	H	nouveaux	loi	attente	1
2016-12-19	SER	H	anciens	loi organique	discute	1
2016-12-21	LR	H	anciens	loi	attente	1
2016-12-21	RRDP	F	anciens	résolution	attente	1
2016-12-21	UDI	H	anciens	loi	attente	1
2016-12-22	NI	F	nouveaux	loi constitutionnelle	attente	1
2016-12-28	GDR	F	anciens	loi	discute	2
2016-12-28	GDR	H	anciens	résolution européenne	discute	2
2016-12-28	LR	F	nouveaux	loi	attente	1
2016-12-28	LR	H	anciens	loi	attente	3
2016-12-28	SER	H	nouveaux	loi	discute	1
2016-12-29	LR	H	anciens	loi	attente	1
2016-12-29	LR	H	nouveaux	loi	attente	7
2016-12-29	NI	F	anciens	création d'une commission d'enquête	attente	1
2017-01-11	NI	H	anciens	loi	attente	1
2017-01-16	NI	F	nouveaux	résolution européenne	attente	1
2017-01-17	UDI	H	anciens	loi	attente	1
2017-01-18	GDR	H	anciens	loi	attente	1
2017-01-18	LR	F	anciens	loi	attente	1
2017-01-18	LR	H	anciens	loi	attente	3
2017-01-18	LR	H	nouveaux	loi	attente	1
2017-01-23	LR	H	anciens	loi	attente	1
2017-01-23	SER	F	nouveaux	résolution	attente	1
2017-01-23	SER	H	anciens	résolution	attente	1
2017-01-24	LR	H	anciens	loi	attente	1
2017-01-24	NI	F	nouveaux	résolution européenne	attente	1
2017-01-24	RRDP	H	nouveaux	loi	attente	1
2017-01-24	SER	F	nouveaux	loi	attente	1
2017-01-24	SER	F	nouveaux	résolution européenne	attente	1
2017-01-25	GDR	H	nouveaux	loi	attente	1
2017-01-25	NI	H	nouveaux	loi	attente	2
2017-01-25	RRDP	H	nouveaux	loi	attente	1
2017-01-25	SER	F	anciens	résolution	discute	1
2017-01-30	GDR	H	anciens	loi	attente	1
2017-01-31	LR	F	anciens	loi	attente	1
2017-01-31	LR	H	anciens	loi	attente	1
2017-01-31	LR	H	anciens	loi constitutionnelle	attente	1
2017-02-06	LR	H	anciens	résolution	attente	1
2017-02-06	NI	H	anciens	loi organique	attente	1
2017-02-06	RRDP	F	anciens	résolution	attente	1
2017-02-06	RRDP	H	nouveaux	loi organique	attente	1
2017-02-06	SER	H	anciens	résolution	attente	1
2017-02-06	SER	H	nouveaux	loi	discute	1
2017-02-07	LR	H	nouveaux	loi	attente	2
2017-02-07	SER	H	nouveaux	loi	attente	1
2017-02-08	LR	F	anciens	loi	attente	1
2017-02-08	LR	H	nouveaux	loi	attente	1
2017-02-08	SER	F	anciens	loi organique	attente	1
2017-02-09	LR	H	anciens	loi	attente	3
2017-02-09	SER	H	nouveaux	loi	attente	1
2017-02-10	SER	H	nouveaux	création d'une commission d'enquête	attente	1
2017-02-13	LR	H	nouveaux	résolution	attente	1
2017-02-15	SER	F	anciens	loi	attente	1
2017-02-15	SER	H	nouveaux	loi organique	attente	1
2017-02-16	SER	F	anciens	résolution européenne	attente	1
2017-02-17	SER	H	nouveaux	résolution européenne	attente	1
2017-02-17	UDI	H	anciens	résolution européenne	attente	1
2017-02-20	LR	H	anciens	loi constitutionnelle	attente	1
2017-02-20	LR	H	nouveaux	loi constitutionnelle	attente	1
2017-02-20	SER	F	nouveaux	résolution européenne	attente	1
2017-02-21	LR	H	anciens	loi	attente	6
2017-02-21	LR	H	nouveaux	loi	attente	1
2017-02-21	NI	F	anciens	loi	attente	1
2017-02-21	SER	F	anciens	résolution européenne	attente	1
2017-02-22	LR	H	nouveaux	loi	attente	3
2017-02-22	LR	H	nouveaux	loi organique	attente	1
2017-02-23	LR	F	nouveaux	loi	attente	1
2017-02-23	LR	H	nouveaux	création d'une commission d'enquête	attente	1
2017-02-23	LR	H	nouveaux	loi	attente	1
2017-02-23	LR	H	nouveaux	loi constitutionnelle	attente	2
2017-02-23	SER	F	anciens	résolution européenne	attente	1
2017-02-23	SER	H	nouveaux	loi	attente	1
2017-02-24	LR	F	nouveaux	loi	attente	1
2017-02-24	LR	H	anciens	loi	attente	1
2017-02-24	NI	F	anciens	loi	attente	1
2017-02-27	LR	H	anciens	loi	attente	1
2017-02-28	LR	H	anciens	loi	attente	1
2017-02-28	SER	H	anciens	loi	attente	1
2017-02-28	SER	H	nouveaux	résolution	attente	1
2017-03-01	LR	F	anciens	loi	attente	1
2017-03-01	LR	H	anciens	loi	attente	4
2017-03-01	LR	H	nouveaux	loi	attente	1
2017-03-01	UDI	H	nouveaux	loi	attente	1
2017-03-03	LR	H	anciens	loi	attente	1
2017-03-03	LR	H	nouveaux	loi	attente	1
2017-03-03	SER	H	nouveaux	création d'une commission d'enquête	attente	1
2017-03-03	SER	H	nouveaux	loi	attente	1
2017-03-03	UDI	H	nouveaux	loi	attente	1
2017-03-06	LR	F	nouveaux	loi	attente	1
2017-03-06	LR	H	anciens	loi	attente	1
2017-03-06	NI	H	nouveaux	résolution	attente	1
2017-03-07	LR	H	anciens	loi constitutionnelle	attente	1
2017-03-08	SER	H	nouveaux	résolution	attente	1
2017-03-10	LR	F	nouveaux	loi	attente	1
2017-03-10	NI	F	nouveaux	loi	attente	1
2017-03-14	SER	H	nouveaux	résolution	attente	1
2017-03-17	LR	F	nouveaux	loi	attente	1
2017-03-17	LR	H	anciens	loi	attente	3
2017-03-20	LR	H	anciens	loi	attente	2
2017-03-20	LR	H	nouveaux	loi	attente	1
2017-03-20	SER	H	nouveaux	loi	attente	1
2017-03-21	LR	F	nouveaux	loi	attente	1
2017-03-21	LR	H	anciens	loi	attente	2
2017-04-04	LR	H	anciens	loi	attente	1
2017-04-11	LR	F	nouveaux	loi	attente	1
2017-04-11	LR	H	anciens	loi	attente	1
2017-04-11	LR	H	nouveaux	création d'une commission d'enquête	attente	1
2017-04-11	LR	H	nouveaux	résolution	attente	1
2017-04-11	NI	F	nouveaux	loi	attente	1
2017-04-11	SER	F	anciens	loi	attente	1
2017-04-12	LR	H	anciens	loi	attente	3
2017-04-12	LR	H	nouveaux	loi	attente	1
2017-04-12	LR	H	nouveaux	résolution	attente	2
2017-04-12	SER	H	nouveaux	loi	attente	1
2017-04-19	LR	H	nouveaux	résolution	attente	1
2017-04-21	LR	F	nouveaux	création d'une commission d'enquête	attente	1
2017-04-21	LR	H	nouveaux	résolution	attente	1
2017-04-24	GDR	H	anciens	loi	attente	1
2017-05-02	LR	H	nouveaux	loi	attente	1
2017-05-09	GDR	H	anciens	création d'une commission d'enquête	attente	1
2017-05-09	GDR	H	nouveaux	résolution	attente	1
2017-05-09	LR	H	anciens	résolution	attente	1
2017-05-10	LR	H	nouveaux	résolution	attente	1
2017-05-16	LR	H	nouveaux	résolution	attente	1
2017-05-17	LR	F	anciens	loi	attente	1
2017-05-17	LR	H	anciens	loi	attente	1
2017-05-17	LR	H	nouveaux	loi	attente	8
2017-05-18	GDR	H	anciens	loi	attente	1
2017-05-18	LR	H	anciens	loi	attente	2
2017-05-18	LR	H	anciens	résolution	attente	1
2017-05-18	NI	F	nouveaux	loi	attente	2
2017-05-18	SER	F	nouveaux	loi	attente	1
2017-05-19	LR	H	anciens	loi	attente	2
2017-05-19	LR	H	nouveaux	loi	attente	1
2017-05-23	SER	H	nouveaux	loi	attente	1
2017-05-26	LR	H	anciens	loi	attente	1
2017-05-29	LR	H	anciens	loi	attente	1
2017-05-30	LR	H	nouveaux	résolution	attente	2
2017-05-31	LR	H	anciens	création d'une commission d'enquête	attente	1
2017-05-31	SER	H	anciens	loi constitutionnelle	attente	1
2017-05-31	SER	H	anciens	loi organique	attente	1
2017-05-31	SER	H	anciens	règlement de l'Assemblée nationale	attente	1
2017-06-08	SER	H	anciens	loi	attente	1
2017-06-09	GDR	H	anciens	loi	attente	1
2017-06-09	LR	F	nouveaux	loi	attente	1
2017-06-09	LR	H	anciens	loi	attente	2
