date	groupes	genre	renouveau	typeprop	discute	total
2018-11-13	LR	F	nouveaux	loi	attente	1
2018-11-13	LR	H	anciens	loi	attente	2
2018-11-13	LREM	F	nouveaux	loi	attente	1
2018-11-15	LFI	H	nouveaux	création d'une commission d'enquête	attente	1
2018-11-15	LFI	H	nouveaux	loi	attente	1
2018-11-15	LR	H	anciens	loi	attente	1
2018-11-15	LR	H	nouveaux	loi	attente	1
2018-11-15	LREM	F	nouveaux	loi	attente	1
2018-11-15	NI	H	nouveaux	loi	attente	2
2018-11-16	NI	F	nouveaux	loi organique	attente	1
2018-11-20	LR	H	anciens	loi	attente	1
2018-11-21	LR	H	nouveaux	création d'une commission d'enquête	attente	1
2018-11-23	LR	H	anciens	loi	attente	1
2018-11-23	LR	H	anciens	résolution	attente	1
2018-11-23	NI	F	anciens	création d'une commission d'enquête	attente	1
2018-11-26	LFI	F	nouveaux	loi	attente	1
2018-11-26	LFI	H	nouveaux	loi	attente	1
2018-11-26	LR	F	anciens	loi	attente	1
2018-11-26	LR	F	nouveaux	loi	attente	1
2018-11-26	LR	H	anciens	loi	attente	1
2018-11-26	NI	H	anciens	loi	attente	1
2018-11-26	UAI	F	nouveaux	loi	discute	1
2018-11-27	LR	F	nouveaux	loi	attente	2
2018-11-27	LR	H	anciens	loi	attente	2
2018-11-27	LR	H	nouveaux	loi	attente	4
2018-11-27	NI	H	nouveaux	loi	attente	1
2018-11-28	LR	H	nouveaux	résolution	attente	1
2018-12-06	LR	H	nouveaux	résolution européenne	attente	1
2018-12-06	LREM	H	nouveaux	résolution européenne	attente	1
2018-12-10	GDR	H	anciens	création d'une commission d'enquête	attente	1
2018-12-10	NI	F	nouveaux	création d'une commission d'enquête	attente	1
2018-12-11	LR	F	anciens	loi	attente	1
2018-12-11	LR	F	nouveaux	loi	attente	2
2018-12-11	LR	H	anciens	loi	attente	5
2018-12-11	LR	H	nouveaux	loi	attente	6
2018-12-11	LREM	H	nouveaux	loi	attente	1
2018-12-12	LR	H	anciens	loi	attente	1
2018-12-13	NI	F	nouveaux	loi	attente	1
2018-12-14	LFI	H	nouveaux	création d'une commission d'enquête	attente	1
2018-12-18	LFI	H	nouveaux	création d'une commission d'enquête	attente	1
2018-12-18	LR	F	nouveaux	loi	attente	1
2018-12-19	LR	H	anciens	loi	attente	1
2018-12-20	LR	H	anciens	loi organique	attente	1
2018-12-20	LREM	H	nouveaux	loi	discute	1
2018-12-21	LR	H	anciens	loi constitutionnelle	attente	1
2018-12-21	UAI	H	anciens	résolution	attente	1
2018-12-26	GDR	H	nouveaux	loi	attente	1
2018-12-26	LR	H	anciens	création d'une commission d'enquête	attente	1
2018-12-26	LR	H	anciens	loi	attente	8
2018-12-26	LR	H	nouveaux	loi	attente	1
2018-12-26	LR	H	nouveaux	résolution	attente	1
2018-12-26	LREM	H	nouveaux	loi	discute	1
2018-12-26	NI	F	anciens	loi	attente	2
2018-12-27	LR	F	anciens	loi	attente	1
2018-12-27	LR	H	nouveaux	loi	attente	5
2018-12-31	LR	H	anciens	loi	attente	2
2018-12-31	SOC	F	anciens	loi	attente	1
2018-12-31	SOC	H	anciens	loi	discute	2
2018-12-31	SOC	H	nouveaux	loi	discute	1
