date,groupes,genre,renouveau,statut,duree,ministre,theme,total
2017-10-03,LREM,F,nouveaux,attente,1,Ministère des sports,sports,1
2017-10-03,LREM,F,nouveaux,attente,1,Secrétariat d'État, auprès du Premier ministre, chargé de l'égalité entre les femmes et les hommes,égalité des sexes et parité,2
2017-10-03,LREM,F,nouveaux,attente,1,Secrétariat d'État, auprès du Premier ministre, chargé des personnes handicapées,personnes handicapées,1
2017-10-03,LREM,F,nouveaux,attente,1,Secrétariat d'État, auprès du Premier ministre, chargé du numérique,outre-mer,1
2017-10-03,LREM,F,nouveaux,reponse,0,Ministère des solidarités et de la santé,femmes,1
2017-10-03,LREM,F,nouveaux,reponse,0,Ministère du travail,emploi et activité,1
2017-10-03,LREM,F,nouveaux,retrait,0,Ministère de la transition écologique et solidaire,énergie et carburants,1
2017-10-03,LREM,H,anciens,attente,1,Ministère de l'action et des comptes publics,entreprises,1
2017-10-03,LREM,H,anciens,attente,1,Ministère de l'action et des comptes publics,impôts et taxes,1
2017-10-03,LREM,H,anciens,attente,1,Ministère de l'action et des comptes publics,professions de santé,1
2017-10-03,LREM,H,anciens,attente,1,Ministère de l'économie et des finances,consommation,1
2017-10-03,LREM,H,anciens,attente,1,Ministère de l’intérieur,associations et fondations,1
2017-10-03,LREM,H,anciens,attente,1,Ministère de l’intérieur,collectivités territoriales,1
2017-10-03,LREM,H,anciens,attente,1,Ministère de l’intérieur,impôts et taxes,1
2017-10-03,LREM,H,anciens,attente,1,Ministère de l’intérieur,lieux de privation de liberté,1
2017-10-03,LREM,H,anciens,attente,1,Ministère de l’intérieur,santé,1
2017-10-03,LREM,H,anciens,attente,1,Ministère de l’intérieur,sécurité routière,2
2017-10-03,LREM,H,anciens,attente,1,Ministère de l’intérieur,transports routiers,1
2017-10-03,LREM,H,anciens,attente,1,Ministère de la cohésion des territoires,logement,2
2017-10-03,LREM,H,anciens,attente,1,Ministère de la culture,arts et spectacles,1
2017-10-03,LREM,H,anciens,attente,1,Ministère de la culture,audiovisuel et communication,1
2017-10-03,LREM,H,anciens,attente,1,Ministère de la culture,patrimoine culturel,1
2017-10-03,LREM,H,anciens,attente,1,Ministère de la culture,presse et livres,1
2017-10-03,LREM,H,anciens,attente,1,Ministère de la justice,professions judiciaires et juridiques,1
2017-10-03,LREM,H,anciens,attente,1,Ministère de la transition écologique et solidaire,énergie et carburants,1
2017-10-03,LREM,H,anciens,attente,1,Ministère des solidarités et de la santé,assurance complémentaire,1
2017-10-03,LREM,H,anciens,attente,1,Ministère des solidarités et de la santé,professions de santé,1
2017-10-03,LREM,H,anciens,attente,1,Ministère des solidarités et de la santé,ruralité,1
2017-10-03,LREM,H,anciens,attente,1,Ministère des solidarités et de la santé,santé,1
2017-10-03,LREM,H,anciens,attente,1,Ministère des sports,sports,1
2017-10-03,LREM,H,anciens,attente,1,Ministère du travail,emploi et activité,1
2017-10-03,LREM,H,anciens,attente,1,Secrétariat d'État, auprès du ministre de la cohésion des territoires,transports,1
2017-10-03,LREM,H,anciens,attente,1,Secrétariat d'État, auprès du Premier ministre, chargé de l'égalité entre les femmes et les hommes,égalité des sexes et parité,1
2017-10-03,LREM,H,anciens,reponse,0,Ministère des solidarités et de la santé,professions de santé,1
2017-10-03,LREM,H,anciens,reponse,0,Ministère des solidarités et de la santé,sang et organes humains,1
2017-10-03,LREM,H,nouveaux,attente,1,Ministère auprès du ministre d'État, ministre de la transition écologique et solidaire, chargé des transports,transports aériens,1
2017-10-03,LREM,H,nouveaux,attente,1,Ministère de l'agriculture et de l'alimentation,agriculture,3
2017-10-03,LREM,H,nouveaux,attente,1,Ministère de l'agriculture et de l'alimentation,agroalimentaire,4
2017-10-03,LREM,H,nouveaux,attente,1,Ministère de l'agriculture et de l'alimentation,environnement,1
2017-10-03,LREM,H,nouveaux,attente,1,Ministère de l'agriculture et de l'alimentation,professions de santé,1
2017-10-03,LREM,H,nouveaux,attente,1,Ministère de l'agriculture et de l'alimentation,retraites : régime agricole,1
2017-10-03,LREM,H,nouveaux,attente,1,Ministère de l'économie et des finances,banques et établissements financiers,1
2017-10-03,LREM,H,nouveaux,attente,1,Ministère de l'économie et des finances,commerce et artisanat,1
2017-10-03,LREM,H,nouveaux,attente,1,Ministère de l'économie et des finances,consommation,2
2017-10-03,LREM,H,nouveaux,attente,1,Ministère de l'économie et des finances,impôts et taxes,1
2017-10-03,LREM,H,nouveaux,attente,1,Ministère de l'économie et des finances,industrie,1
2017-10-03,LREM,H,nouveaux,attente,1,Ministère de l'économie et des finances,marchés publics,1
2017-10-03,LREM,H,nouveaux,attente,1,Ministère de l'économie et des finances,sécurité routière,1
2017-10-03,LREM,H,nouveaux,attente,1,Ministère de l'éducation nationale,enseignement,1
2017-10-03,LREM,H,nouveaux,attente,1,Ministère de l'éducation nationale,enseignement maternel et primaire,1
2017-10-03,LREM,H,nouveaux,attente,1,Ministère de l'enseignement supérieur, de la recherche et de l'innovation,enseignement supérieur,1
2017-10-03,LREM,H,nouveaux,attente,1,Ministère de l'Europe et des affaires étrangères,politique extérieure,1
2017-10-03,LREM,H,nouveaux,attente,1,Ministère de l'intérieur,élections et référendums,1
2017-10-03,LREM,H,nouveaux,attente,1,Ministère de l’intérieur,gendarmerie,1
2017-10-03,LREM,H,nouveaux,attente,1,Ministère de l’intérieur,immigration,1
2017-10-03,LREM,H,nouveaux,attente,1,Ministère de la cohésion des territoires,aménagement du territoire,1
2017-10-03,LREM,H,nouveaux,attente,1,Ministère de la cohésion des territoires,logement,1
2017-10-03,LREM,H,nouveaux,attente,1,Ministère de la culture,arts et spectacles,1
2017-10-03,LREM,H,nouveaux,attente,1,Ministère de la culture,emploi et activité,1
2017-10-03,LREM,H,nouveaux,attente,1,Ministère de la justice,élections et référendums,1
2017-10-03,LREM,H,nouveaux,attente,1,Ministère de la justice,fonction publique de l'État,1
2017-10-03,LREM,H,nouveaux,attente,1,Ministère de la transition écologique et solidaire,agriculture,1
2017-10-03,LREM,H,nouveaux,attente,1,Ministère de la transition écologique et solidaire,énergie et carburants,1
2017-10-03,LREM,H,nouveaux,attente,1,Ministère de la transition écologique et solidaire,environnement,3
2017-10-03,LREM,H,nouveaux,attente,1,Ministère de la transition écologique et solidaire,impôts et taxes,1
2017-10-03,LREM,H,nouveaux,attente,1,Ministère des armées,examens, concours et diplômes,1
2017-10-03,LREM,H,nouveaux,attente,1,Ministère des solidarités et de la santé,institutions sociales et médico sociales,1
2017-10-03,LREM,H,nouveaux,attente,1,Ministère des solidarités et de la santé,maladies,2
2017-10-03,LREM,H,nouveaux,attente,1,Ministère des solidarités et de la santé,politique sociale,1
2017-10-03,LREM,H,nouveaux,attente,1,Ministère des solidarités et de la santé,professions de santé,1
2017-10-03,LREM,H,nouveaux,attente,1,Ministère des solidarités et de la santé,santé,1
2017-10-03,LREM,H,nouveaux,attente,1,Ministère des sports,sports,1
2017-10-03,LREM,H,nouveaux,attente,1,Ministère du travail,emploi et activité,4
2017-10-03,LREM,H,nouveaux,attente,1,Secrétariat d'État, auprès de la ministre des armées,anciens combattants et victimes de guerre,1
2017-10-03,LREM,H,nouveaux,attente,1,Secrétariat d'État, auprès du ministre de la cohésion des territoires,énergie et carburants,1
2017-10-03,LREM,H,nouveaux,attente,1,Secrétariat d'État, auprès du Premier ministre, chargé de l'égalité entre les femmes et les hommes,égalité des sexes et parité,1
2017-10-03,LREM,H,nouveaux,attente,1,Secrétariat d'État, auprès du Premier ministre, chargé du numérique,Internet,3
2017-10-03,LREM,H,nouveaux,reponse,0,Ministère des solidarités et de la santé,santé,2
2017-10-03,LREM,H,nouveaux,reponse,0,Ministère du travail,agroalimentaire,1
2017-10-03,LREM,H,nouveaux,retrait,0,Ministère de l’intérieur,eau et assainissement,1
2017-10-03,MODEM,F,nouveaux,attente,1,Ministère de l'action et des comptes publics,impôts et taxes,1
2017-10-03,MODEM,F,nouveaux,attente,1,Ministère de l'Europe et des affaires étrangères,politique extérieure,1
2017-10-03,MODEM,F,nouveaux,attente,1,Ministère de la culture,culture,1
2017-10-03,MODEM,F,nouveaux,attente,1,Ministère de la transition écologique et solidaire,transports urbains,1
2017-10-03,MODEM,F,nouveaux,attente,1,Ministère des solidarités et de la santé,maladies,1
2017-10-03,MODEM,F,nouveaux,attente,1,Ministère des solidarités et de la santé,santé,1
2017-10-03,MODEM,F,nouveaux,attente,1,Ministère des sports,sports,2
2017-10-03,MODEM,F,nouveaux,reponse,0,Ministère des solidarités et de la santé,santé,1
2017-10-03,MODEM,H,nouveaux,attente,1,Ministère de l'économie et des finances,impôts et taxes,1
2017-10-03,MODEM,H,nouveaux,attente,1,Secrétariat d'État, auprès du Premier ministre, chargé du numérique,outre-mer,1
2017-10-03,MODEM,H,nouveaux,reponse,0,Ministère des solidarités et de la santé,retraites : généralités,1
2017-10-03,NG,F,anciens,attente,1,Ministère de l'action et des comptes publics,impôts et taxes,1
2017-10-03,NG,F,anciens,attente,1,Ministère de l’intérieur,état civil,1
2017-10-03,NG,F,anciens,attente,1,Ministère des solidarités et de la santé,déchéances et incapacités,1
2017-10-03,NG,F,anciens,attente,1,Ministère des solidarités et de la santé,emploi et activité,1
2017-10-03,NG,F,anciens,attente,1,Ministère des solidarités et de la santé,professions de santé,1
2017-10-03,NG,F,anciens,attente,1,Ministère des solidarités et de la santé,santé,1
2017-10-03,NG,F,anciens,reponse,0,Ministère des solidarités et de la santé,pharmacie et médicaments,1
2017-10-03,NG,H,anciens,attente,1,Ministère de l'action et des comptes publics,ruralité,1
2017-10-03,NG,H,anciens,attente,1,Ministère de l'agriculture et de l'alimentation,agriculture,1
2017-10-03,NG,H,anciens,attente,1,Ministère de l'intérieur,communes,1
2017-10-03,NG,H,anciens,attente,1,Ministère de l’intérieur,sécurité des biens et des personnes,1
2017-10-03,NG,H,anciens,attente,1,Ministère de la transition écologique et solidaire,déchets,1
2017-10-03,NG,H,anciens,attente,1,Ministère de la transition écologique et solidaire,énergie et carburants,1
2017-10-03,NG,H,anciens,attente,1,Premier ministre,État,1
2017-10-03,NG,H,nouveaux,attente,1,Ministère de l'éducation nationale,sécurité routière,1
2017-10-03,NG,H,nouveaux,attente,1,Ministère de la justice,état civil,1
2017-10-03,NG,H,nouveaux,attente,1,Secrétariat d'État, auprès du Premier ministre, chargé de l'égalité entre les femmes et les hommes,égalité des sexes et parité,1
2017-10-03,NI,F,anciens,attente,1,Ministère de l'action et des comptes publics,impôts locaux,1
2017-10-03,NI,F,anciens,attente,1,Ministère de l'agriculture et de l'alimentation,professions de santé,1
2017-10-03,NI,F,nouveaux,attente,1,Secrétariat d'État, auprès du Premier ministre, chargé des personnes handicapées,personnes handicapées,1
2017-10-03,NI,H,anciens,attente,1,Ministère de l'action et des comptes publics,élus,1
2017-10-03,NI,H,anciens,attente,1,Ministère des solidarités et de la santé,pharmacie et médicaments,1
2017-10-03,NI,H,nouveaux,attente,1,Ministère de l'action et des comptes publics,impôt sur le revenu,1
2017-10-03,NI,H,nouveaux,attente,1,Ministère de l'agriculture et de l'alimentation,agriculture,2
2017-10-03,NI,H,nouveaux,attente,1,Ministère de l'économie et des finances,automobiles,1
2017-10-03,NI,H,nouveaux,attente,1,Ministère de l'économie et des finances,impôts et taxes,1
2017-10-03,NI,H,nouveaux,attente,1,Ministère de l'éducation nationale,enseignement,1
2017-10-03,NI,H,nouveaux,attente,1,Ministère de l'éducation nationale,enseignement secondaire,1
2017-10-03,NI,H,nouveaux,attente,1,Ministère de l’intérieur,religions et cultes,1
2017-10-03,NI,H,nouveaux,attente,1,Ministère de la cohésion des territoires,collectivités territoriales,1
2017-10-03,NI,H,nouveaux,attente,1,Ministère de la cohésion des territoires,logement,1
2017-10-03,NI,H,nouveaux,attente,1,Ministère de la cohésion des territoires,montagne,1
2017-10-03,NI,H,nouveaux,attente,1,Ministère de la culture,audiovisuel et communication,1
2017-10-03,NI,H,nouveaux,attente,1,Ministère de la transition écologique et solidaire,eau et assainissement,2
2017-10-03,NI,H,nouveaux,attente,1,Ministère des solidarités et de la santé,établissements de santé,1
2017-10-03,NI,H,nouveaux,attente,1,Ministère des solidarités et de la santé,santé,1
2017-10-03,NI,H,nouveaux,attente,1,Ministère du travail,emploi et activité,2
2017-10-03,NI,H,nouveaux,attente,1,Premier ministre,État,2
2017-10-10,GDR,F,anciens,attente,0,Secrétariat d'État, auprès du Premier ministre, chargé des personnes handicapées,personnes handicapées,1
2017-10-10,GDR,H,anciens,attente,0,Ministère de l'éducation nationale,enseignement maternel et primaire,1
2017-10-10,GDR,H,anciens,attente,0,Ministère des armées,défense,2
2017-10-10,GDR,H,anciens,reponse,0,Ministère des solidarités et de la santé,outre-mer,1
2017-10-10,GDR,H,nouveaux,attente,0,Ministère de l'économie et des finances,logement,1
2017-10-10,GDR,H,nouveaux,attente,0,Ministère des solidarités et de la santé,professions de santé,1
2017-10-10,GDR,H,nouveaux,reponse,0,Ministère du travail,agroalimentaire,1
2017-10-10,LC,F,nouveaux,attente,0,Ministère de l'action et des comptes publics,commerce et artisanat,1
2017-10-10,LC,H,anciens,attente,0,Ministère de l'action et des comptes publics,fonction publique de l'État,1
2017-10-10,LC,H,anciens,attente,0,Ministère de l'action et des comptes publics,impôts et taxes,1
2017-10-10,LC,H,anciens,attente,0,Ministère de l'éducation nationale,fonction publique de l'État,1
2017-10-10,LC,H,anciens,attente,0,Ministère de la justice,aide aux victimes,1
2017-10-10,LC,H,anciens,attente,0,Ministère des outre-mer,outre-mer,1
2017-10-10,LC,H,anciens,attente,0,Ministère des solidarités et de la santé,maladies,1
2017-10-10,LC,H,anciens,attente,0,Ministère des solidarités et de la santé,santé,1
2017-10-10,LC,H,nouveaux,attente,0,Ministère de l'action et des comptes publics,impôts et taxes,1
2017-10-10,LC,H,nouveaux,attente,0,Ministère des outre-mer,outre-mer,1
2017-10-10,LC,H,nouveaux,attente,0,Ministère des solidarités et de la santé,santé,1
2017-10-10,LC,H,nouveaux,attente,0,Secrétariat d'État, auprès du ministre de la cohésion des territoires,logement,1
2017-10-10,LFI,F,nouveaux,attente,0,Ministère de l'Europe et des affaires étrangères,politique extérieure,1
2017-10-10,LFI,F,nouveaux,attente,0,Ministère de la transition écologique et solidaire,déchets,1
2017-10-10,LFI,H,nouveaux,attente,0,Ministère de la transition écologique et solidaire,eau et assainissement,1
2017-10-10,LR,F,anciens,attente,0,Ministère de l'économie et des finances,impôts et taxes,1
2017-10-10,LR,F,anciens,attente,0,Ministère de l'Europe et des affaires étrangères,politique extérieure,1
2017-10-10,LR,F,anciens,attente,0,Ministère de l’intérieur,sécurité routière,1
2017-10-10,LR,F,anciens,attente,0,Ministère de la cohésion des territoires,logement,1
2017-10-10,LR,F,anciens,attente,0,Ministère de la transition écologique et solidaire,énergie et carburants,1
2017-10-10,LR,F,anciens,attente,0,Ministère des solidarités et de la santé,professions de santé,1
2017-10-10,LR,F,anciens,attente,0,Ministère des solidarités et de la santé,santé,3
2017-10-10,LR,F,anciens,reponse,0,Ministère des solidarités et de la santé,professions de santé,1
2017-10-10,LR,F,anciens,reponse,0,Ministère du travail,emploi et activité,1
2017-10-10,LR,F,nouveaux,attente,0,Ministère de l'économie et des finances,commerce et artisanat,1
2017-10-10,LR,F,nouveaux,attente,0,Ministère de la cohésion des territoires,impôts locaux,1
2017-10-10,LR,F,nouveaux,attente,0,Ministère de la justice,justice,1
2017-10-10,LR,F,nouveaux,attente,0,Ministère de la justice,lieux de privation de liberté,1
2017-10-10,LR,F,nouveaux,attente,0,Ministère de la transition écologique et solidaire,eau et assainissement,1
2017-10-10,LR,F,nouveaux,attente,0,Ministère des solidarités et de la santé,commerce et artisanat,1
2017-10-10,LR,H,anciens,attente,0,Ministère auprès du ministre d'État, ministre de la transition écologique et solidaire, chargé des transports,aménagement du territoire,1
2017-10-10,LR,H,anciens,attente,0,Ministère auprès du ministre de l'Europe et des affaires étrangères, chargé des affaires européennes,politique extérieure,1
2017-10-10,LR,H,anciens,attente,0,Ministère de l'action et des comptes publics,impôts et taxes,2
2017-10-10,LR,H,anciens,attente,0,Ministère de l'économie et des finances,consommation,1
2017-10-10,LR,H,anciens,attente,0,Ministère de l'économie et des finances,impôts et taxes,2
2017-10-10,LR,H,anciens,attente,0,Ministère de l'économie et des finances,retraites : généralités,1
2017-10-10,LR,H,anciens,attente,0,Ministère de l'éducation nationale,enseignement,1
2017-10-10,LR,H,anciens,attente,0,Ministère de l'éducation nationale,terrorisme,1
2017-10-10,LR,H,anciens,attente,0,Ministère de l'enseignement supérieur, de la recherche et de l'innovation,enseignement supérieur,1
2017-10-10,LR,H,anciens,attente,0,Ministère de l'Europe et des affaires étrangères,politique extérieure,1
2017-10-10,LR,H,anciens,attente,0,Ministère de l’intérieur,étrangers,2
2017-10-10,LR,H,anciens,attente,0,Ministère de l’intérieur,papiers d'identité,1
2017-10-10,LR,H,anciens,attente,0,Ministère de la justice,droit pénal,1
2017-10-10,LR,H,anciens,attente,0,Ministère de la justice,justice,15
2017-10-10,LR,H,anciens,attente,0,Ministère des armées,défense,1
2017-10-10,LR,H,anciens,attente,0,Ministère des solidarités et de la santé,famille,1
2017-10-10,LR,H,anciens,attente,0,Ministère des solidarités et de la santé,personnes handicapées,1
2017-10-10,LR,H,anciens,attente,0,Ministère des solidarités et de la santé,régime social des indépendants,1
2017-10-10,LR,H,anciens,attente,0,Secrétariat d'État, auprès de la ministre des armées,anciens combattants et victimes de guerre,2
2017-10-10,LR,H,anciens,attente,0,Secrétariat d'État, auprès du Premier ministre, chargé des personnes handicapées,personnes handicapées,1
2017-10-10,LR,H,anciens,reponse,0,Ministère des solidarités et de la santé,sang et organes humains,1
2017-10-10,LR,H,anciens,reponse,0,Ministère des solidarités et de la santé,santé,1
2017-10-10,LR,H,nouveaux,attente,0,Ministère de l'action et des comptes publics,impôts et taxes,1
2017-10-10,LR,H,nouveaux,attente,0,Ministère de l'action et des comptes publics,personnes handicapées,1
2017-10-10,LR,H,nouveaux,attente,0,Ministère de l'agriculture et de l'alimentation,agriculture,2
2017-10-10,LR,H,nouveaux,attente,0,Ministère de l'agriculture et de l'alimentation,élevage,1
2017-10-10,LR,H,nouveaux,attente,0,Ministère de l'agriculture et de l'alimentation,taxe sur la valeur ajoutée,1
2017-10-10,LR,H,nouveaux,attente,0,Ministère de l'économie et des finances,régime social des indépendants,1
2017-10-10,LR,H,nouveaux,attente,0,Ministère de l'enseignement supérieur, de la recherche et de l'innovation,outre-mer,2
2017-10-10,LR,H,nouveaux,attente,0,Ministère de l’intérieur,collectivités territoriales,1
2017-10-10,LR,H,nouveaux,attente,0,Ministère de l’intérieur,justice,1
2017-10-10,LR,H,nouveaux,attente,0,Ministère de l’intérieur,sécurité routière,1
2017-10-10,LR,H,nouveaux,attente,0,Ministère de la cohésion des territoires,logement,1
2017-10-10,LR,H,nouveaux,attente,0,Ministère de la justice,professions judiciaires et juridiques,1
2017-10-10,LR,H,nouveaux,attente,0,Ministère de la transition écologique et solidaire,énergie et carburants,1
2017-10-10,LR,H,nouveaux,attente,0,Ministère de la transition écologique et solidaire,mer et littoral,1
2017-10-10,LR,H,nouveaux,attente,0,Ministère des solidarités et de la santé,maladies,4
2017-10-10,LR,H,nouveaux,attente,0,Ministère des sports,sports,3
2017-10-10,LR,H,nouveaux,attente,0,Secrétariat d'État, auprès du ministre d'État, ministre de la transition écologique et solidaire,environnement,2
2017-10-10,LR,H,nouveaux,attente,0,Secrétariat d'État, auprès du ministre de l'économie et des finances,santé,1
2017-10-10,LR,H,nouveaux,reponse,0,Ministère du travail,emploi et activité,1
2017-10-10,LREM,F,anciens,attente,0,Ministère des armées,défense,1
2017-10-10,LREM,F,nouveaux,attente,0,Ministère auprès du ministre d'État, ministre de la transition écologique et solidaire, chargé des transports,transports routiers,1
2017-10-10,LREM,F,nouveaux,attente,0,Ministère de l'action et des comptes publics,administration,1
2017-10-10,LREM,F,nouveaux,attente,0,Ministère de l'action et des comptes publics,impôts et taxes,1
2017-10-10,LREM,F,nouveaux,attente,0,Ministère de l'action et des comptes publics,transports urbains,1
2017-10-10,LREM,F,nouveaux,attente,0,Ministère de l'économie et des finances,commerce et artisanat,1
2017-10-10,LREM,F,nouveaux,attente,0,Ministère de l'éducation nationale,enseignement,1
2017-10-10,LREM,F,nouveaux,attente,0,Ministère de l'éducation nationale,enseignement maternel et primaire,3
2017-10-10,LREM,F,nouveaux,attente,0,Ministère de l’intérieur,commerce et artisanat,1
2017-10-10,LREM,F,nouveaux,attente,0,Ministère de l’intérieur,ordre public,1
2017-10-10,LREM,F,nouveaux,attente,0,Ministère de la cohésion des territoires,logement,1
2017-10-10,LREM,F,nouveaux,attente,0,Ministère de la justice,étrangers,1
2017-10-10,LREM,F,nouveaux,attente,0,Ministère de la transition écologique et solidaire,animaux,1
2017-10-10,LREM,F,nouveaux,attente,0,Ministère de la transition écologique et solidaire,impôts et taxes,1
2017-10-10,LREM,F,nouveaux,attente,0,Ministère des solidarités et de la santé,enfants,1
2017-10-10,LREM,F,nouveaux,attente,0,Ministère des solidarités et de la santé,maladies,2
2017-10-10,LREM,F,nouveaux,attente,0,Ministère des solidarités et de la santé,retraites : généralités,1
2017-10-10,LREM,F,nouveaux,attente,0,Ministère des solidarités et de la santé,santé,1
2017-10-10,LREM,F,nouveaux,attente,0,Secrétariat d'État, auprès du ministre de l'économie et des finances,consommation,1
2017-10-10,LREM,F,nouveaux,attente,0,Secrétariat d'État, auprès du Premier ministre, chargé de l'égalité entre les femmes et les hommes,femmes,1
2017-10-10,LREM,F,nouveaux,reponse,0,Ministère des solidarités et de la santé,femmes,1
2017-10-10,LREM,F,nouveaux,retrait,0,Ministère de l'action et des comptes publics,Français de l'étranger,1
2017-10-10,LREM,H,anciens,attente,0,Secrétariat d'État, auprès du Premier ministre, chargé des personnes handicapées,impôts et taxes,1
2017-10-10,LREM,H,anciens,attente,0,Secrétariat d'État, auprès du Premier ministre, chargé des personnes handicapées,personnes handicapées,1
2017-10-10,LREM,H,nouveaux,attente,0,Ministère auprès du ministre d'État, ministre de la transition écologique et solidaire, chargé des transports,voirie,1
2017-10-10,LREM,H,nouveaux,attente,0,Ministère de l'agriculture et de l'alimentation,agriculture,1
2017-10-10,LREM,H,nouveaux,attente,0,Ministère de l'agriculture et de l'alimentation,chasse et pêche,1
2017-10-10,LREM,H,nouveaux,attente,0,Ministère de l'agriculture et de l'alimentation,élevage,1
2017-10-10,LREM,H,nouveaux,attente,0,Ministère de l'économie et des finances,impôts et taxes,1
2017-10-10,LREM,H,nouveaux,attente,0,Ministère de l'enseignement supérieur, de la recherche et de l'innovation,enseignement,1
2017-10-10,LREM,H,nouveaux,attente,0,Ministère de l'Europe et des affaires étrangères,ambassades et consulats,1
2017-10-10,LREM,H,nouveaux,attente,0,Ministère de l'Europe et des affaires étrangères,politique extérieure,1
2017-10-10,LREM,H,nouveaux,attente,0,Ministère de l’intérieur,sécurité des biens et des personnes,1
2017-10-10,LREM,H,nouveaux,attente,0,Ministère de la cohésion des territoires,aménagement du territoire,2
2017-10-10,LREM,H,nouveaux,attente,0,Ministère de la culture,enseignement maternel et primaire,1
2017-10-10,LREM,H,nouveaux,attente,0,Ministère de la transition écologique et solidaire,environnement,1
2017-10-10,LREM,H,nouveaux,attente,0,Ministère des armées,défense,1
2017-10-10,LREM,H,nouveaux,attente,0,Ministère des solidarités et de la santé,Français de l'étranger,1
2017-10-10,LREM,H,nouveaux,attente,0,Ministère des solidarités et de la santé,personnes âgées,1
2017-10-10,LREM,H,nouveaux,attente,0,Ministère des solidarités et de la santé,santé,1
2017-10-10,LREM,H,nouveaux,attente,0,Ministère du travail,sécurité sociale,1
2017-10-10,LREM,H,nouveaux,attente,0,Secrétariat d'État, auprès du Premier ministre, chargé du numérique,consommation,1
2017-10-10,LREM,H,nouveaux,reponse,0,Ministère des solidarités et de la santé,femmes,1
2017-10-10,LREM,H,nouveaux,retrait,0,Ministère de la culture,audiovisuel et communication,1
2017-10-10,MODEM,F,nouveaux,attente,0,Ministère auprès du ministre d'État, ministre de la transition écologique et solidaire, chargé des transports,sécurité routière,1
2017-10-10,MODEM,F,nouveaux,attente,0,Ministère de l'éducation nationale,drogue,1
2017-10-10,MODEM,H,nouveaux,attente,0,Ministère auprès du ministre d'État, ministre de la transition écologique et solidaire, chargé des transports,transports urbains,1
2017-10-10,MODEM,H,nouveaux,attente,0,Ministère de la transition écologique et solidaire,urbanisme,1
2017-10-10,MODEM,H,nouveaux,attente,0,Ministère des solidarités et de la santé,retraites : généralités,1
2017-10-10,MODEM,H,nouveaux,attente,0,Secrétariat d'État, auprès du ministre de l'économie et des finances,chambres consulaires,1
2017-10-10,MODEM,H,nouveaux,attente,0,Secrétariat d'État, auprès du Premier ministre, chargé du numérique,Internet,2
2017-10-10,NG,F,anciens,attente,0,Ministère de l'économie et des finances,automobiles,2
2017-10-10,NG,F,anciens,attente,0,Ministère de l'éducation nationale,enseignement maternel et primaire,1
2017-10-10,NG,F,anciens,attente,0,Ministère de la culture,arts et spectacles,1
2017-10-10,NG,F,anciens,attente,0,Ministère de la transition écologique et solidaire,automobiles,1
2017-10-10,NG,H,anciens,attente,0,Ministère auprès du ministre d'État, ministre de la transition écologique et solidaire, chargé des transports,tourisme et loisirs,1
2017-10-10,NG,H,anciens,attente,0,Ministère de l'agriculture et de l'alimentation,élevage,1
2017-10-10,NG,H,anciens,attente,0,Ministère de l'éducation nationale,enseignement secondaire,1
2017-10-10,NG,H,anciens,attente,0,Ministère de la cohésion des territoires,emploi et activité,1
2017-10-10,NG,H,anciens,attente,0,Ministère de la cohésion des territoires,logement,1
2017-10-10,NG,H,anciens,attente,0,Ministère de la justice,justice,1
2017-10-10,NG,H,anciens,attente,0,Ministère de la transition écologique et solidaire,environnement,1
2017-10-10,NG,H,anciens,attente,0,Secrétariat d'État, auprès du Premier ministre, chargé des personnes handicapées,personnes handicapées,1
2017-10-10,NG,H,anciens,reponse,0,Ministère du travail,emploi et activité,1
2017-10-10,NG,H,nouveaux,attente,0,Ministère de l’intérieur,administration,1
2017-10-10,NG,H,nouveaux,attente,0,Ministère de l’intérieur,religions et cultes,1
2017-10-10,NG,H,nouveaux,attente,0,Ministère de la transition écologique et solidaire,transports urbains,1
2017-10-10,NG,H,nouveaux,attente,0,Ministère des armées,défense,1
2017-10-10,NG,H,nouveaux,attente,0,Ministère des solidarités et de la santé,famille,1
2017-10-10,NG,H,nouveaux,reponse,0,Ministère des solidarités et de la santé,pharmacie et médicaments,1
2017-10-10,NG,H,nouveaux,reponse,0,Ministère du travail,emploi et activité,1
2017-10-10,NI,F,anciens,attente,0,Ministère de l’intérieur,sécurité routière,1
2017-10-10,NI,F,nouveaux,attente,0,Ministère de l'Europe et des affaires étrangères,politique extérieure,1
2017-10-10,NI,H,anciens,attente,0,Ministère de l'économie et des finances,impôts et taxes,1
2017-10-10,NI,H,anciens,attente,0,Ministère de la cohésion des territoires,logement,1
2017-10-10,NI,H,anciens,attente,0,Ministère des solidarités et de la santé,maladies,2
2017-10-10,NI,H,anciens,attente,0,Ministère des solidarités et de la santé,santé,1
2017-10-10,NI,H,nouveaux,attente,0,Ministère de la justice,Français de l'étranger,2
2017-10-10,NI,H,nouveaux,attente,0,Ministère de la transition écologique et solidaire,agriculture,1
2017-10-10,NI,H,nouveaux,attente,0,Secrétariat d'État, auprès du Premier ministre, chargé des personnes handicapées,personnes handicapées,1
2017-10-17,GDR,F,anciens,attente,0,Ministère de l'éducation nationale,enseignement maternel et primaire,1
2017-10-17,GDR,F,anciens,attente,0,Ministère de l'enseignement supérieur, de la recherche et de l'innovation,enseignement supérieur,1
2017-10-17,GDR,F,anciens,attente,0,Ministère de l'Europe et des affaires étrangères,outre-mer,1
